deliveryStart,deliveryEnd,deliveryDate,timeEnding,demand,dstFlag
2025-02-25T20:30:00-06:00,2025-02-25T20:45:00-06:00,2025-02-25,20:45,48678.5182,N
2025-02-25T20:15:00-06:00,2025-02-25T20:30:00-06:00,2025-02-25,20:30,48794.6992,N
2025-02-25T20:00:00-06:00,2025-02-25T20:15:00-06:00,2025-02-25,20:15,49212.0638,N
2025-02-25T19:45:00-06:00,2025-02-25T20:00:00-06:00,2025-02-25,20:00,49547.6823,N
2025-02-25T19:30:00-06:00,2025-02-25T19:45:00-06:00,2025-02-25,19:45,49763.3229,N
2025-02-25T19:15:00-06:00,2025-02-25T19:30:00-06:00,2025-02-25,19:30,49807.7565,N
2025-02-25T19:00:00-06:00,2025-02-25T19:15:00-06:00,2025-02-25,19:15,49774.7695,N
2025-02-25T18:45:00-06:00,2025-02-25T19:00:00-06:00,2025-02-25,19:00,50075.8997,N
2025-02-25T18:30:00-06:00,2025-02-25T18:45:00-06:00,2025-02-25,18:45,49732.2109,N
2025-02-25T18:15:00-06:00,2025-02-25T18:30:00-06:00,2025-02-25,18:30,49430.0182,N
2025-02-25T18:00:00-06:00,2025-02-25T18:15:00-06:00,2025-02-25,18:15,48920.5742,N
2025-02-25T17:45:00-06:00,2025-02-25T18:00:00-06:00,2025-02-25,18:00,48940.1953,N
2025-02-25T17:30:00-06:00,2025-02-25T17:45:00-06:00,2025-02-25,17:45,48748.3724,N
2025-02-25T17:15:00-06:00,2025-02-25T17:30:00-06:00,2025-02-25,17:30,48570.5469,N
2025-02-25T17:00:00-06:00,2025-02-25T17:15:00-06:00,2025-02-25,17:15,48575.8724,N
2025-02-25T16:45:00-06:00,2025-02-25T17:00:00-06:00,2025-02-25,17:00,48763.9245,N
2025-02-25T16:30:00-06:00,2025-02-25T16:45:00-06:00,2025-02-25,16:45,48780.4154,N
2025-02-25T16:15:00-06:00,2025-02-25T16:30:00-06:00,2025-02-25,16:30,48381.3047,N
2025-02-25T16:00:00-06:00,2025-02-25T16:15:00-06:00,2025-02-25,16:15,48215.5495,N
2025-02-25T15:45:00-06:00,2025-02-25T16:00:00-06:00,2025-02-25,16:00,48755.8034,N
2025-02-25T15:30:00-06:00,2025-02-25T15:45:00-06:00,2025-02-25,15:45,48782.3919,N
2025-02-25T15:15:00-06:00,2025-02-25T15:30:00-06:00,2025-02-25,15:30,49061.0313,N
2025-02-25T15:00:00-06:00,2025-02-25T15:15:00-06:00,2025-02-25,15:15,48543.9922,N
2025-02-25T14:45:00-06:00,2025-02-25T15:00:00-06:00,2025-02-25,15:00,48298.6549,N
2025-02-25T14:30:00-06:00,2025-02-25T14:45:00-06:00,2025-02-25,14:45,47882.8984,N
2025-02-25T14:15:00-06:00,2025-02-25T14:30:00-06:00,2025-02-25,14:30,47642.7773,N
2025-02-25T14:00:00-06:00,2025-02-25T14:15:00-06:00,2025-02-25,14:15,47599.5638,N
2025-02-25T13:45:00-06:00,2025-02-25T14:00:00-06:00,2025-02-25,14:00,47215.3529,N
2025-02-25T13:30:00-06:00,2025-02-25T13:45:00-06:00,2025-02-25,13:45,47322.7422,N
2025-02-25T13:15:00-06:00,2025-02-25T13:30:00-06:00,2025-02-25,13:30,47196.5,N
2025-02-25T13:00:00-06:00,2025-02-25T13:15:00-06:00,2025-02-25,13:15,46952.513,N
2025-02-25T12:45:00-06:00,2025-02-25T13:00:00-06:00,2025-02-25,13:00,46843.6901,N
2025-02-25T12:30:00-06:00,2025-02-25T12:45:00-06:00,2025-02-25,12:45,46584.7656,N
2025-02-25T12:15:00-06:00,2025-02-25T12:30:00-06:00,2025-02-25,12:30,46453.6641,N
2025-02-25T12:00:00-06:00,2025-02-25T12:15:00-06:00,2025-02-25,12:15,46697.2591,N
2025-02-25T11:45:00-06:00,2025-02-25T12:00:00-06:00,2025-02-25,12:00,46925.569,N
2025-02-25T11:30:00-06:00,2025-02-25T11:45:00-06:00,2025-02-25,11:45,46945.513,N
2025-02-25T11:15:00-06:00,2025-02-25T11:30:00-06:00,2025-02-25,11:30,47052.5833,N
2025-02-25T11:00:00-06:00,2025-02-25T11:15:00-06:00,2025-02-25,11:15,47313.3854,N
2025-02-25T10:45:00-06:00,2025-02-25T11:00:00-06:00,2025-02-25,11:00,47822.5768,N
2025-02-25T10:30:00-06:00,2025-02-25T10:45:00-06:00,2025-02-25,10:45,47878.3125,N
2025-02-25T10:15:00-06:00,2025-02-25T10:30:00-06:00,2025-02-25,10:30,47958.8633,N
2025-02-25T10:00:00-06:00,2025-02-25T10:15:00-06:00,2025-02-25,10:15,47867.9505,N
2025-02-25T09:45:00-06:00,2025-02-25T10:00:00-06:00,2025-02-25,10:00,48235.7292,N
2025-02-25T09:30:00-06:00,2025-02-25T09:45:00-06:00,2025-02-25,09:45,48383.7318,N
2025-02-25T09:15:00-06:00,2025-02-25T09:30:00-06:00,2025-02-25,09:30,48786.5208,N
2025-02-25T09:00:00-06:00,2025-02-25T09:15:00-06:00,2025-02-25,09:15,48957.9557,N
2025-02-25T08:45:00-06:00,2025-02-25T09:00:00-06:00,2025-02-25,09:00,49411.0286,N
2025-02-25T08:30:00-06:00,2025-02-25T08:45:00-06:00,2025-02-25,08:45,49352.1055,N
2025-02-25T08:15:00-06:00,2025-02-25T08:30:00-06:00,2025-02-25,08:30,49672.1003,N
2025-02-25T08:00:00-06:00,2025-02-25T08:15:00-06:00,2025-02-25,08:15,49829.7643,N
2025-02-25T07:45:00-06:00,2025-02-25T08:00:00-06:00,2025-02-25,08:00,49815.2721,N
2025-02-25T07:30:00-06:00,2025-02-25T07:45:00-06:00,2025-02-25,07:45,49736.1797,N
2025-02-25T07:15:00-06:00,2025-02-25T07:30:00-06:00,2025-02-25,07:30,49778.9401,N
2025-02-25T07:00:00-06:00,2025-02-25T07:15:00-06:00,2025-02-25,07:15,50048.9609,N
2025-02-25T06:45:00-06:00,2025-02-25T07:00:00-06:00,2025-02-25,07:00,49845.0521,N
2025-02-25T06:30:00-06:00,2025-02-25T06:45:00-06:00,2025-02-25,06:45,49218.6211,N
2025-02-25T06:15:00-06:00,2025-02-25T06:30:00-06:00,2025-02-25,06:30,48624.7552,N
2025-02-25T06:00:00-06:00,2025-02-25T06:15:00-06:00,2025-02-25,06:15,47721.9857,N
2025-02-25T05:45:00-06:00,2025-02-25T06:00:00-06:00,2025-02-25,06:00,46171.4023,N
2025-02-25T05:30:00-06:00,2025-02-25T05:45:00-06:00,2025-02-25,05:45,45414.7565,N
2025-02-25T05:15:00-06:00,2025-02-25T05:30:00-06:00,2025-02-25,05:30,44533.5664,N
2025-02-25T05:00:00-06:00,2025-02-25T05:15:00-06:00,2025-02-25,05:15,43674.3685,N
2025-02-25T04:45:00-06:00,2025-02-25T05:00:00-06:00,2025-02-25,05:00,43007.237,N
2025-02-25T04:30:00-06:00,2025-02-25T04:45:00-06:00,2025-02-25,04:45,42350.6471,N
2025-02-25T04:15:00-06:00,2025-02-25T04:30:00-06:00,2025-02-25,04:30,41971.0052,N
2025-02-25T04:00:00-06:00,2025-02-25T04:15:00-06:00,2025-02-25,04:15,41853.1068,N
2025-02-25T03:45:00-06:00,2025-02-25T04:00:00-06:00,2025-02-25,04:00,41425.3828,N
2025-02-25T03:30:00-06:00,2025-02-25T03:45:00-06:00,2025-02-25,03:45,41308.4375,N
2025-02-25T03:15:00-06:00,2025-02-25T03:30:00-06:00,2025-02-25,03:30,41083.8659,N
2025-02-25T03:00:00-06:00,2025-02-25T03:15:00-06:00,2025-02-25,03:15,41026.7956,N
2025-02-25T02:45:00-06:00,2025-02-25T03:00:00-06:00,2025-02-25,03:00,40995.3086,N
2025-02-25T02:30:00-06:00,2025-02-25T02:45:00-06:00,2025-02-25,02:45,41022.4753,N
2025-02-25T02:15:00-06:00,2025-02-25T02:30:00-06:00,2025-02-25,02:30,40850.4036,N
2025-02-25T02:00:00-06:00,2025-02-25T02:15:00-06:00,2025-02-25,02:15,40896.5104,N
2025-02-25T01:45:00-06:00,2025-02-25T02:00:00-06:00,2025-02-25,02:00,41225.0677,N
2025-02-25T01:30:00-06:00,2025-02-25T01:45:00-06:00,2025-02-25,01:45,41365.4596,N
2025-02-25T01:15:00-06:00,2025-02-25T01:30:00-06:00,2025-02-25,01:30,41951.4688,N
2025-02-25T01:00:00-06:00,2025-02-25T01:15:00-06:00,2025-02-25,01:15,42381.1315,N
2025-02-25T00:45:00-06:00,2025-02-25T01:00:00-06:00,2025-02-25,01:00,42486.0885,N
2025-02-25T00:30:00-06:00,2025-02-25T00:45:00-06:00,2025-02-25,00:45,43216.0924,N
2025-02-25T00:15:00-06:00,2025-02-25T00:30:00-06:00,2025-02-25,00:30,43660.5352,N
2025-02-25T00:00:00-06:00,2025-02-25T00:15:00-06:00,2025-02-25,00:15,43704.987,N
2025-02-24T23:45:00-06:00,2025-02-25T00:00:00-06:00,2025-02-25,00:00,43709.3125,N
2025-02-24T23:30:00-06:00,2025-02-24T23:45:00-06:00,2025-02-24,23:45,44176.4544,N
2025-02-24T23:15:00-06:00,2025-02-24T23:30:00-06:00,2025-02-24,23:30,44581.4987,N
2025-02-24T23:00:00-06:00,2025-02-24T23:15:00-06:00,2025-02-24,23:15,45162.6133,N
2025-02-24T22:45:00-06:00,2025-02-24T23:00:00-06:00,2025-02-24,23:00,45646.2604,N
2025-02-24T22:30:00-06:00,2025-02-24T22:45:00-06:00,2025-02-24,22:45,45982.4049,N
2025-02-24T22:15:00-06:00,2025-02-24T22:30:00-06:00,2025-02-24,22:30,46401.0247,N
2025-02-24T22:00:00-06:00,2025-02-24T22:15:00-06:00,2025-02-24,22:15,46756.3229,N
2025-02-24T21:45:00-06:00,2025-02-24T22:00:00-06:00,2025-02-24,22:00,47415.6263,N
2025-02-24T21:30:00-06:00,2025-02-24T21:45:00-06:00,2025-02-24,21:45,47664.6185,N
2025-02-24T21:15:00-06:00,2025-02-24T21:30:00-06:00,2025-02-24,21:30,48146.1263,N
2025-02-24T21:00:00-06:00,2025-02-24T21:15:00-06:00,2025-02-24,21:15,48353.0326,N
2025-02-24T20:45:00-06:00,2025-02-24T21:00:00-06:00,2025-02-24,21:00,48958.3177,N
2025-02-24T20:30:00-06:00,2025-02-24T20:45:00-06:00,2025-02-24,20:45,49399.9271,N
2025-02-24T20:15:00-06:00,2025-02-24T20:30:00-06:00,2025-02-24,20:30,49751.6406,N
2025-02-24T20:00:00-06:00,2025-02-24T20:15:00-06:00,2025-02-24,20:15,49583.5534,N
2025-02-24T19:45:00-06:00,2025-02-24T20:00:00-06:00,2025-02-24,20:00,49698.4023,N
2025-02-24T19:30:00-06:00,2025-02-24T19:45:00-06:00,2025-02-24,19:45,49640.1445,N
2025-02-24T19:15:00-06:00,2025-02-24T19:30:00-06:00,2025-02-24,19:30,49501.3685,N
2025-02-24T19:00:00-06:00,2025-02-24T19:15:00-06:00,2025-02-24,19:15,49205.1654,N
2025-02-24T18:45:00-06:00,2025-02-24T19:00:00-06:00,2025-02-24,19:00,49146.5052,N
2025-02-24T18:30:00-06:00,2025-02-24T18:45:00-06:00,2025-02-24,18:45,48891.5495,N
2025-02-24T18:15:00-06:00,2025-02-24T18:30:00-06:00,2025-02-24,18:30,48458.0664,N
2025-02-24T18:00:00-06:00,2025-02-24T18:15:00-06:00,2025-02-24,18:15,47960.8685,N
2025-02-24T17:45:00-06:00,2025-02-24T18:00:00-06:00,2025-02-24,18:00,47762.4323,N
2025-02-24T17:30:00-06:00,2025-02-24T17:45:00-06:00,2025-02-24,17:45,47531.349,N
2025-02-24T17:15:00-06:00,2025-02-24T17:30:00-06:00,2025-02-24,17:30,47160.4245,N
2025-02-24T17:00:00-06:00,2025-02-24T17:15:00-06:00,2025-02-24,17:15,46954.7448,N
2025-02-24T16:45:00-06:00,2025-02-24T17:00:00-06:00,2025-02-24,17:00,47331.5365,N
2025-02-24T16:30:00-06:00,2025-02-24T16:45:00-06:00,2025-02-24,16:45,46890.25,N
2025-02-24T16:15:00-06:00,2025-02-24T16:30:00-06:00,2025-02-24,16:30,46670.3477,N
2025-02-24T16:00:00-06:00,2025-02-24T16:15:00-06:00,2025-02-24,16:15,46494.8984,N
2025-02-24T15:45:00-06:00,2025-02-24T16:00:00-06:00,2025-02-24,16:00,46704.8112,N
2025-02-24T15:30:00-06:00,2025-02-24T15:45:00-06:00,2025-02-24,15:45,46978.9753,N
2025-02-24T15:15:00-06:00,2025-02-24T15:30:00-06:00,2025-02-24,15:30,46780.4779,N
2025-02-24T15:00:00-06:00,2025-02-24T15:15:00-06:00,2025-02-24,15:15,46460.9049,N
2025-02-24T14:45:00-06:00,2025-02-24T15:00:00-06:00,2025-02-24,15:00,46753.0755,N
2025-02-24T14:30:00-06:00,2025-02-24T14:45:00-06:00,2025-02-24,14:45,47094.3034,N
2025-02-24T14:15:00-06:00,2025-02-24T14:30:00-06:00,2025-02-24,14:30,47650.7005,N
2025-02-24T14:00:00-06:00,2025-02-24T14:15:00-06:00,2025-02-24,14:15,48378.3203,N
2025-02-24T13:45:00-06:00,2025-02-24T14:00:00-06:00,2025-02-24,14:00,48948.332,N
2025-02-24T13:30:00-06:00,2025-02-24T13:45:00-06:00,2025-02-24,13:45,48403.7214,N
2025-02-24T13:15:00-06:00,2025-02-24T13:30:00-06:00,2025-02-24,13:30,48253.3398,N
2025-02-24T13:00:00-06:00,2025-02-24T13:15:00-06:00,2025-02-24,13:15,48393.4922,N
2025-02-24T12:45:00-06:00,2025-02-24T13:00:00-06:00,2025-02-24,13:00,49008.4167,N
2025-02-24T12:30:00-06:00,2025-02-24T12:45:00-06:00,2025-02-24,12:45,49269.0456,N
2025-02-24T12:15:00-06:00,2025-02-24T12:30:00-06:00,2025-02-24,12:30,49409.7878,N
2025-02-24T12:00:00-06:00,2025-02-24T12:15:00-06:00,2025-02-24,12:15,49605.9375,N
2025-02-24T11:45:00-06:00,2025-02-24T12:00:00-06:00,2025-02-24,12:00,49757.2513,N
2025-02-24T11:30:00-06:00,2025-02-24T11:45:00-06:00,2025-02-24,11:45,49615.5052,N
2025-02-24T11:15:00-06:00,2025-02-24T11:30:00-06:00,2025-02-24,11:30,50028.5443,N
2025-02-24T11:00:00-06:00,2025-02-24T11:15:00-06:00,2025-02-24,11:15,50284.207,N
2025-02-24T10:45:00-06:00,2025-02-24T11:00:00-06:00,2025-02-24,11:00,50875.7422,N
2025-02-24T10:30:00-06:00,2025-02-24T10:45:00-06:00,2025-02-24,10:45,51036.8971,N
2025-02-24T10:15:00-06:00,2025-02-24T10:30:00-06:00,2025-02-24,10:30,51519.763,N
2025-02-24T10:00:00-06:00,2025-02-24T10:15:00-06:00,2025-02-24,10:15,51883.5833,N
2025-02-24T09:45:00-06:00,2025-02-24T10:00:00-06:00,2025-02-24,10:00,52358.4792,N
2025-02-24T09:30:00-06:00,2025-02-24T09:45:00-06:00,2025-02-24,09:45,52917.5013,N
2025-02-24T09:15:00-06:00,2025-02-24T09:30:00-06:00,2025-02-24,09:30,53260.5964,N
2025-02-24T09:00:00-06:00,2025-02-24T09:15:00-06:00,2025-02-24,09:15,53869.8555,N
2025-02-24T08:45:00-06:00,2025-02-24T09:00:00-06:00,2025-02-24,09:00,54811.5326,N
2025-02-24T08:30:00-06:00,2025-02-24T08:45:00-06:00,2025-02-24,08:45,55699.9063,N
2025-02-24T08:15:00-06:00,2025-02-24T08:30:00-06:00,2025-02-24,08:30,55952.5977,N
2025-02-24T08:00:00-06:00,2025-02-24T08:15:00-06:00,2025-02-24,08:15,55750.181,N
2025-02-24T07:45:00-06:00,2025-02-24T08:00:00-06:00,2025-02-24,08:00,56095.6328,N
2025-02-24T07:30:00-06:00,2025-02-24T07:45:00-06:00,2025-02-24,07:45,55696.1172,N
2025-02-24T07:15:00-06:00,2025-02-24T07:30:00-06:00,2025-02-24,07:30,55598.6068,N
2025-02-24T07:00:00-06:00,2025-02-24T07:15:00-06:00,2025-02-24,07:15,55665.5482,N
2025-02-24T06:45:00-06:00,2025-02-24T07:00:00-06:00,2025-02-24,07:00,55598.2292,N
2025-02-24T06:30:00-06:00,2025-02-24T06:45:00-06:00,2025-02-24,06:45,55180.5977,N
2025-02-24T06:15:00-06:00,2025-02-24T06:30:00-06:00,2025-02-24,06:30,54308.7435,N
2025-02-24T06:00:00-06:00,2025-02-24T06:15:00-06:00,2025-02-24,06:15,53371.0625,N
2025-02-24T05:45:00-06:00,2025-02-24T06:00:00-06:00,2025-02-24,06:00,52078.8984,N
2025-02-24T05:30:00-06:00,2025-02-24T05:45:00-06:00,2025-02-24,05:45,51348.0273,N
2025-02-24T05:15:00-06:00,2025-02-24T05:30:00-06:00,2025-02-24,05:30,50789.849,N
2025-02-24T05:00:00-06:00,2025-02-24T05:15:00-06:00,2025-02-24,05:15,50069.2031,N
2025-02-24T04:45:00-06:00,2025-02-24T05:00:00-06:00,2025-02-24,05:00,49308.1706,N
2025-02-24T04:30:00-06:00,2025-02-24T04:45:00-06:00,2025-02-24,04:45,48809.8776,N
2025-02-24T04:15:00-06:00,2025-02-24T04:30:00-06:00,2025-02-24,04:30,48395.6602,N
2025-02-24T04:00:00-06:00,2025-02-24T04:15:00-06:00,2025-02-24,04:15,47876.668,N
2025-02-24T03:45:00-06:00,2025-02-24T04:00:00-06:00,2025-02-24,04:00,47646.6003,N
2025-02-24T03:30:00-06:00,2025-02-24T03:45:00-06:00,2025-02-24,03:45,47492.1927,N
2025-02-24T03:15:00-06:00,2025-02-24T03:30:00-06:00,2025-02-24,03:30,47268.4727,N
2025-02-24T03:00:00-06:00,2025-02-24T03:15:00-06:00,2025-02-24,03:15,47051.0547,N
2025-02-24T02:45:00-06:00,2025-02-24T03:00:00-06:00,2025-02-24,03:00,47109.9766,N
2025-02-24T02:30:00-06:00,2025-02-24T02:45:00-06:00,2025-02-24,02:45,47162.4688,N
2025-02-24T02:15:00-06:00,2025-02-24T02:30:00-06:00,2025-02-24,02:30,47181.4414,N
2025-02-24T02:00:00-06:00,2025-02-24T02:15:00-06:00,2025-02-24,02:15,46486.5313,N
2025-02-24T01:45:00-06:00,2025-02-24T02:00:00-06:00,2025-02-24,02:00,46068.3724,N
2025-02-24T01:30:00-06:00,2025-02-24T01:45:00-06:00,2025-02-24,01:45,46019.2643,N
2025-02-24T01:15:00-06:00,2025-02-24T01:30:00-06:00,2025-02-24,01:30,46113.4831,N
2025-02-24T01:00:00-06:00,2025-02-24T01:15:00-06:00,2025-02-24,01:15,46260.1589,N
2025-02-24T00:45:00-06:00,2025-02-24T01:00:00-06:00,2025-02-24,01:00,46229.8958,N
2025-02-24T00:30:00-06:00,2025-02-24T00:45:00-06:00,2025-02-24,00:45,45943.2891,N
2025-02-24T00:15:00-06:00,2025-02-24T00:30:00-06:00,2025-02-24,00:30,45984.2747,N
2025-02-24T00:00:00-06:00,2025-02-24T00:15:00-06:00,2025-02-24,00:15,46203.0443,N
2025-02-23T23:45:00-06:00,2025-02-24T00:00:00-06:00,2025-02-24,00:00,46482.0117,N
2025-02-23T23:30:00-06:00,2025-02-23T23:45:00-06:00,2025-02-23,23:45,46682.8203,N
2025-02-23T23:15:00-06:00,2025-02-23T23:30:00-06:00,2025-02-23,23:30,47106.1263,N
2025-02-23T23:00:00-06:00,2025-02-23T23:15:00-06:00,2025-02-23,23:15,47399.6953,N
2025-02-23T22:45:00-06:00,2025-02-23T23:00:00-06:00,2025-02-23,23:00,47860.9115,N
2025-02-23T22:30:00-06:00,2025-02-23T22:45:00-06:00,2025-02-23,22:45,48420.7773,N
2025-02-23T22:15:00-06:00,2025-02-23T22:30:00-06:00,2025-02-23,22:30,48967.0951,N
2025-02-23T22:00:00-06:00,2025-02-23T22:15:00-06:00,2025-02-23,22:15,49372.8242,N
2025-02-23T21:45:00-06:00,2025-02-23T22:00:00-06:00,2025-02-23,22:00,49772.3672,N
2025-02-23T21:30:00-06:00,2025-02-23T21:45:00-06:00,2025-02-23,21:45,50170.3073,N
2025-02-23T21:15:00-06:00,2025-02-23T21:30:00-06:00,2025-02-23,21:30,50492.9323,N
2025-02-23T21:00:00-06:00,2025-02-23T21:15:00-06:00,2025-02-23,21:15,50481.5859,N
2025-02-23T20:45:00-06:00,2025-02-23T21:00:00-06:00,2025-02-23,21:00,50434.9154,N
2025-02-23T20:30:00-06:00,2025-02-23T20:45:00-06:00,2025-02-23,20:45,50667.349,N
2025-02-23T20:15:00-06:00,2025-02-23T20:30:00-06:00,2025-02-23,20:30,50897.7513,N
2025-02-23T20:00:00-06:00,2025-02-23T20:15:00-06:00,2025-02-23,20:15,50694.0026,N
2025-02-23T19:45:00-06:00,2025-02-23T20:00:00-06:00,2025-02-23,20:00,50590.1289,N
2025-02-23T19:30:00-06:00,2025-02-23T19:45:00-06:00,2025-02-23,19:45,50517.6667,N
2025-02-23T19:15:00-06:00,2025-02-23T19:30:00-06:00,2025-02-23,19:30,50446.9167,N
2025-02-23T19:00:00-06:00,2025-02-23T19:15:00-06:00,2025-02-23,19:15,50271.1458,N
2025-02-23T18:45:00-06:00,2025-02-23T19:00:00-06:00,2025-02-23,19:00,50237.9609,N
2025-02-23T18:30:00-06:00,2025-02-23T18:45:00-06:00,2025-02-23,18:45,49776.8737,N
2025-02-23T18:15:00-06:00,2025-02-23T18:30:00-06:00,2025-02-23,18:30,49388.8958,N
2025-02-23T18:00:00-06:00,2025-02-23T18:15:00-06:00,2025-02-23,18:15,48992.4232,N
2025-02-23T17:45:00-06:00,2025-02-23T18:00:00-06:00,2025-02-23,18:00,48437.0951,N
2025-02-23T17:30:00-06:00,2025-02-23T17:45:00-06:00,2025-02-23,17:45,47906.4909,N
2025-02-23T17:15:00-06:00,2025-02-23T17:30:00-06:00,2025-02-23,17:30,47835.7813,N
2025-02-23T17:00:00-06:00,2025-02-23T17:15:00-06:00,2025-02-23,17:15,47381.1276,N
2025-02-23T16:45:00-06:00,2025-02-23T17:00:00-06:00,2025-02-23,17:00,47139.0938,N
2025-02-23T16:30:00-06:00,2025-02-23T16:45:00-06:00,2025-02-23,16:45,46988.4792,N
2025-02-23T16:15:00-06:00,2025-02-23T16:30:00-06:00,2025-02-23,16:30,47227.3229,N
2025-02-23T16:00:00-06:00,2025-02-23T16:15:00-06:00,2025-02-23,16:15,47386.8997,N
2025-02-23T15:45:00-06:00,2025-02-23T16:00:00-06:00,2025-02-23,16:00,48155.1458,N
2025-02-23T15:30:00-06:00,2025-02-23T15:45:00-06:00,2025-02-23,15:45,48603.2305,N
2025-02-23T15:15:00-06:00,2025-02-23T15:30:00-06:00,2025-02-23,15:30,48762.8138,N
2025-02-23T15:00:00-06:00,2025-02-23T15:15:00-06:00,2025-02-23,15:15,48653.6484,N
2025-02-23T14:45:00-06:00,2025-02-23T15:00:00-06:00,2025-02-23,15:00,49025.1589,N
2025-02-23T14:30:00-06:00,2025-02-23T14:45:00-06:00,2025-02-23,14:45,49183.9714,N
2025-02-23T14:15:00-06:00,2025-02-23T14:30:00-06:00,2025-02-23,14:30,49421.8581,N
2025-02-23T14:00:00-06:00,2025-02-23T14:15:00-06:00,2025-02-23,14:15,49302.1016,N
2025-02-23T13:45:00-06:00,2025-02-23T14:00:00-06:00,2025-02-23,14:00,48947.987,N
2025-02-23T13:30:00-06:00,2025-02-23T13:45:00-06:00,2025-02-23,13:45,49190.9857,N
2025-02-23T13:15:00-06:00,2025-02-23T13:30:00-06:00,2025-02-23,13:30,49413.0326,N
2025-02-23T13:00:00-06:00,2025-02-23T13:15:00-06:00,2025-02-23,13:15,49563.9818,N
2025-02-23T12:45:00-06:00,2025-02-23T13:00:00-06:00,2025-02-23,13:00,50074.6263,N
2025-02-23T12:30:00-06:00,2025-02-23T12:45:00-06:00,2025-02-23,12:45,50650.6758,N
2025-02-23T12:15:00-06:00,2025-02-23T12:30:00-06:00,2025-02-23,12:30,51161.418,N
2025-02-23T12:00:00-06:00,2025-02-23T12:15:00-06:00,2025-02-23,12:15,51466.0677,N
2025-02-23T11:45:00-06:00,2025-02-23T12:00:00-06:00,2025-02-23,12:00,51799.0417,N
2025-02-23T11:30:00-06:00,2025-02-23T11:45:00-06:00,2025-02-23,11:45,52180.6432,N
2025-02-23T11:15:00-06:00,2025-02-23T11:30:00-06:00,2025-02-23,11:30,52461.099,N
2025-02-23T11:00:00-06:00,2025-02-23T11:15:00-06:00,2025-02-23,11:15,53024.5599,N
2025-02-23T10:45:00-06:00,2025-02-23T11:00:00-06:00,2025-02-23,11:00,53485.1667,N
2025-02-23T10:30:00-06:00,2025-02-23T10:45:00-06:00,2025-02-23,10:45,53441.3529,N
2025-02-23T10:15:00-06:00,2025-02-23T10:30:00-06:00,2025-02-23,10:30,53828.6836,N
2025-02-23T10:00:00-06:00,2025-02-23T10:15:00-06:00,2025-02-23,10:15,54354.3698,N
2025-02-23T09:45:00-06:00,2025-02-23T10:00:00-06:00,2025-02-23,10:00,54643.2331,N
2025-02-23T09:30:00-06:00,2025-02-23T09:45:00-06:00,2025-02-23,09:45,54958.375,N
2025-02-23T09:15:00-06:00,2025-02-23T09:30:00-06:00,2025-02-23,09:30,54968.3464,N
2025-02-23T09:00:00-06:00,2025-02-23T09:15:00-06:00,2025-02-23,09:15,55236.5104,N
2025-02-23T08:45:00-06:00,2025-02-23T09:00:00-06:00,2025-02-23,09:00,55394.9714,N
2025-02-23T08:30:00-06:00,2025-02-23T08:45:00-06:00,2025-02-23,08:45,55292.9635,N
2025-02-23T08:15:00-06:00,2025-02-23T08:30:00-06:00,2025-02-23,08:30,55257.7852,N
2025-02-23T08:00:00-06:00,2025-02-23T08:15:00-06:00,2025-02-23,08:15,55028.5091,N
2025-02-23T07:45:00-06:00,2025-02-23T08:00:00-06:00,2025-02-23,08:00,54728.8333,N
2025-02-23T07:30:00-06:00,2025-02-23T07:45:00-06:00,2025-02-23,07:45,54508.3021,N
2025-02-23T07:15:00-06:00,2025-02-23T07:30:00-06:00,2025-02-23,07:30,54164.293,N
2025-02-23T07:00:00-06:00,2025-02-23T07:15:00-06:00,2025-02-23,07:15,53937.4036,N
2025-02-23T06:45:00-06:00,2025-02-23T07:00:00-06:00,2025-02-23,07:00,53531.5768,N
2025-02-23T06:30:00-06:00,2025-02-23T06:45:00-06:00,2025-02-23,06:45,53253.9036,N
2025-02-23T06:15:00-06:00,2025-02-23T06:30:00-06:00,2025-02-23,06:30,53035.6068,N
2025-02-23T06:00:00-06:00,2025-02-23T06:15:00-06:00,2025-02-23,06:15,52871.0703,N
2025-02-23T05:45:00-06:00,2025-02-23T06:00:00-06:00,2025-02-23,06:00,52396.401,N
2025-02-23T05:30:00-06:00,2025-02-23T05:45:00-06:00,2025-02-23,05:45,52198.1172,N
2025-02-23T05:15:00-06:00,2025-02-23T05:30:00-06:00,2025-02-23,05:30,52021.8099,N
2025-02-23T05:00:00-06:00,2025-02-23T05:15:00-06:00,2025-02-23,05:15,51982.5964,N
2025-02-23T04:45:00-06:00,2025-02-23T05:00:00-06:00,2025-02-23,05:00,51840.1471,N
2025-02-23T04:30:00-06:00,2025-02-23T04:45:00-06:00,2025-02-23,04:45,51409.1966,N
2025-02-23T04:15:00-06:00,2025-02-23T04:30:00-06:00,2025-02-23,04:30,51368.9128,N
2025-02-23T04:00:00-06:00,2025-02-23T04:15:00-06:00,2025-02-23,04:15,51709.5273,N
2025-02-23T03:45:00-06:00,2025-02-23T04:00:00-06:00,2025-02-23,04:00,52248.2279,N
2025-02-23T03:30:00-06:00,2025-02-23T03:45:00-06:00,2025-02-23,03:45,52670.9531,N
2025-02-23T03:15:00-06:00,2025-02-23T03:30:00-06:00,2025-02-23,03:30,52693.3464,N
2025-02-23T03:00:00-06:00,2025-02-23T03:15:00-06:00,2025-02-23,03:15,52926.0104,N
